city_key,customer_key,order_date_key,order_key,package,picked_date_key,picker_key,quantity,salesperson_key,stock_item_key,tax_amount,City_Key_1,City,State_Province,Country,Continent,Sales_Territory,Region,Subregion,Latest_Recorded_Population,Bill_To_Customer,Buying_Group,Category,Customer,Customer_Key_1,Postal_Code,Primary_Contact,Brand,Buying_Package,Color,Is_Chiller_Stock,Lead_Time_Days,Quantity_Per_Outer,Recommended_Retail_Price,Selling_Package,Size_val,Stock_Item,Stock_Item_Key_1,Employee,Employee_Key,Is_Salesperson,Preferred_Name,Date_key,Day_Number,Day_val,Month_val,Short_Month,Calendar_Month_Number,Calendar_Year,Fiscal_Month_Number,Fiscal_Year,Date_key_1,Day_Number_1,Day_val_1,Month_val_1,Short_Month_1,Calendar_Month_Number_1,Calendar_Year_1,Fiscal_Month_Number_1,Fiscal_Year_1,Employee_1,Employee_Key_1,Is_Salesperson_1,Preferred_Name_1
11,341,2016-04-03,208,S,2016-04-10,1,496,101,161,480.36,11,Carrollton Manor,Maryland,United States,North America,Mideast,Americas,Northern America,0,Wingtip Toys (Head Office),Wingtip Toys,Novelty Shop,Wingtip Toys (Weld- ME),341,90031,Aani Nair,Northwind,Each,Red,false,14,1,3738,Each,1/50 scale,RC toy sedan car with remote control (Red) 1/50 scale,161,Hudson Onslow,101,true,Hudson,2016-04-03,3,3,April,Apr,4,2016,6,2016,2016-04-10,10,10,April,Apr,4,2016,6,2016,Lily Code,1,true,Lily
12,390,2013-12-16,81,S,2015-07-13,138,292,24,431,994.97,12,Carrolltown,Pennsylvania,United States,North America,Mideast,Americas,Northern America,853,Wingtip Toys (Head Office),Wingtip Toys,Novelty Shop,Wingtip Toys (Alcester- SD),390,90797,Deviprasad PrabhupA?da,,Each,Blue,false,12,1,3738,Each,XXS,Superhero action jacket (Blue) XXS,431,Jai Shand,24,false,Jai,2013-12-16,16,16,December,Dec,12,2013,2,2014,2015-07-13,13,13,July,Jul,7,2015,9,2015,Jack Potter,138,true,Jack
12,308,2016-05-29,225,S,2015-07-08,158,13,177,266,302.37,12,Carrolltown,Pennsylvania,United States,North America,Mideast,Americas,Northern America,853,Wingtip Toys (Head Office),Wingtip Toys,Novelty Shop,Wingtip Toys (Downingtown- PA),308,90133,Natalie Horackova,,Each,White,false,12,1,1944,Each,,Developer joke mug - (hip- hip- array) (White),266,Katie Darwin,177,false,Katie,2016-05-29,29,29,May,May,5,2016,7,2016,2015-07-08,8,8,July,Jul,7,2015,9,2015,Anthony Grosse,158,true,Anthony
12,332,2014-01-11,93,S,2013-11-22,195,831,2,463,973.03,12,Carrolltown,Pennsylvania,United States,North America,Mideast,Americas,Northern America,853,Wingtip Toys (Head Office),Wingtip Toys,Novelty Shop,Wingtip Toys (Omer- MI),332,90228,Javier Caraballo,Northwind,Each,Black,false,14,1,3738,Each,1/50 scale,RC toy sedan car with remote control (Black) 1/50 scale,463,Isabella Rupp,2,false,Isabella,2014-01-11,11,11,January,Jan,1,2014,3,2014,2013-11-22,22,22,November,Nov,11,2013,1,2014,Hudson Onslow,195,true,Hudson
12,211,2015-09-28,324,S,2014-09-25,148,571,110,69,287.98,12,Carrolltown,Pennsylvania,United States,North America,Mideast,Americas,Northern America,853,Wingtip Toys (Head Office),Wingtip Toys,Novelty Shop,Wingtip Toys (Bernstein- TX),211,90314,Miroslav Kohout,,Packet,,false,2,1,2392,Packet,,Pack of 12 action figures (male),69,Stella Rosenhain,110,false,Stella,2015-09-28,28,28,September,Sep,9,2015,11,2015,2014-09-25,25,25,September,Sep,9,2014,11,2014,Ethan Onslow,148,false,Ethan
12,375,2014-04-30,216,S,2015-03-27,57,134,103,77,142.55,12,Carrolltown,Pennsylvania,United States,North America,Mideast,Americas,Northern America,853,Wingtip Toys (Head Office),Wingtip Toys,Novelty Shop,Wingtip Toys (Molalla- OR),375,90761,Monika Valentova,,Carton,Light Brown,false,12,12,2691,Each,M,Halloween zombie mask (Light Brown) M,77,Amy Trefl,103,true,Amy,2014-04-30,30,30,April,Apr,4,2014,6,2014,2015-03-27,27,27,March,Mar,3,2015,5,2015,Anthony Grosse,57,true,Anthony
12,243,2016-10-30,152,XL,2015-01-05,133,882,11,645,775.77,12,Carrolltown,Pennsylvania,United States,North America,Mideast,Americas,Northern America,853,Wingtip Toys (Head Office),Wingtip Toys,Novelty Shop,Wingtip Toys (Homer City- PA),243,90713,Rahul Ghate,,Each,,false,14,24,553,Each,48mmx75m,Black and orange glass with care despatch tape 48mmx75m,645,Hudson Onslow,11,true,Hudson,2016-10-30,30,30,October,Oct,10,2016,12,2016,2015-01-05,5,5,January,Jan,1,2015,3,2015,Isabella Rupp,133,false,Isabella
12,302,2016-03-13,463,S,2014-01-01,156,945,116,167,160.95,12,Carrolltown,Pennsylvania,United States,North America,Mideast,Americas,Northern America,853,Wingtip Toys (Head Office),Wingtip Toys,Novelty Shop,Wingtip Toys (Cavendish- VT),302,90672,Rahul Sarma,,Each,Black,false,12,1,1944,Each,,IT joke mug - keyboard not found  press F1 to continue (Black),167,Kayla Woodcock,116,true,Kayla,2016-03-13,13,13,March,Mar,3,2016,5,2016,2014-01-01,1,1,January,Jan,1,2014,3,2014,Hudson Onslow,156,true,Hudson
13,347,2014-12-22,30,M,2016-10-31,88,726,147,61,170.32,13,Carrothers,Ohio,United States,North America,Great Lakes,Americas,Northern America,0,Wingtip Toys (Head Office),Wingtip Toys,Novelty Shop,Wingtip Toys (Key Biscayne- FL),347,90085,Debraj Sanyal,,Each,,false,14,10,2691,Each,10m,20 mm Double sided bubble wrap 10m,61,Piper Koch,147,false,Piper,2014-12-22,22,22,December,Dec,12,2014,2,2015,2016-10-31,31,31,October,Oct,10,2016,12,2016,Isabella Rupp,88,false,Isabella
13,310,2015-11-30,701,M,2014-11-22,201,472,86,346,367.53,13,Carrothers,Ohio,United States,North America,Great Lakes,Americas,Northern America,0,Wingtip Toys (Head Office),Wingtip Toys,Novelty Shop,Wingtip Toys (Bergen Park- CO),310,90278,Matej Formanek,,Each,Blue,false,14,10,6279,Each,20m,10 mm Anti static bubble wrap (Blue) 20m,346,Lily Code,86,true,Lily,2015-11-30,30,30,November,Nov,11,2015,1,2016,2014-11-22,22,22,November,Nov,11,2014,1,2015,Alica Fatnowna,201,false,Alica
13,232,2015-07-26,943,M,2016-09-04,188,480,49,73,569.38,13,Carrothers,Ohio,United States,North America,Great Lakes,Americas,Northern America,0,Wingtip Toys (Head Office),Wingtip Toys,Novelty Shop,Wingtip Toys (Rosa Sanchez- PR),232,90726,Selma Seppanen,,Carton,Gray,false,12,12,2691,Each,M,Halloween skull mask (Gray) M,73,Hudson Onslow,49,true,Hudson,2015-07-26,26,26,July,Jul,7,2015,9,2015,2016-09-04,4,4,September,Sep,9,2016,11,2016,Amy Trefl,188,true,Amy
13,250,2015-10-25,49,S,2016-03-17,67,685,145,239,844.37,13,Carrothers,Ohio,United States,North America,Great Lakes,Americas,Northern America,0,Wingtip Toys (Head Office),Wingtip Toys,Novelty Shop,Wingtip Toys (Delray- WV),250,90317,Catalina Nechita,,Each,,false,14,1,4784,Each,,USB food flash drive - shrimp cocktail,239,Hudson Onslow,145,true,Hudson,2015-10-25,25,25,October,Oct,10,2015,12,2015,2016-03-17,17,17,March,Mar,3,2016,5,2016,Ethan Onslow,67,false,Ethan
13,278,2013-04-18,401,S,2016-09-30,58,733,106,517,509.6,13,Carrothers,Ohio,United States,North America,Great Lakes,Americas,Northern America,0,Wingtip Toys (Head Office),Wingtip Toys,Novelty Shop,Wingtip Toys (Glancy- MS),278,90294,Astrid Poisson,,Each,,false,12,1,4784,Each,S,Dinosaur battery-powered slippers (Green) S,517,Anthony Grosse,106,true,Anthony,2013-04-18,18,18,April,Apr,4,2013,6,2013,2016-09-30,30,30,September,Sep,9,2016,11,2016,Lily Code,58,true,Lily
13,324,2014-01-03,968,X,2016-12-09,119,862,171,13,220.18,13,Carrothers,Ohio,United States,North America,Great Lakes,Americas,Northern America,0,Wingtip Toys (Head Office),Wingtip Toys,Novelty Shop,Wingtip Toys (Bruceton Mills- WV),324,90269,Ankolika Sen,,Each,,false,14,12,404,Each,5mm,Permanent marker blue 5mm nib (Blue) 5mm,13,Kayla Woodcock,171,true,Kayla,2014-01-03,3,3,January,Jan,1,2014,3,2014,2016-12-09,9,9,December,Dec,12,2016,2,2017,Anthony Grosse,119,true,Anthony
14,309,2013-01-02,451,M,2015-10-23,187,565,64,265,774.67,14,Carrsville,Virginia,United States,North America,Southeast,Americas,Northern America,359,Wingtip Toys (Head Office),Wingtip Toys,Novelty Shop,Wingtip Toys (Branson West- MO),309,90016,Baalaaditya Rallapalli,,Each,Black,false,12,1,1944,Each,,Developer joke mug - (hip- hip- array) (Black),265,Jai Shand,64,false,Jai,2013-01-02,2,2,January,Jan,1,2013,3,2013,2015-10-23,23,23,October,Oct,10,2015,12,2015,Anthony Grosse,187,true,Anthony
14,379,2013-01-28,397,L,2013-06-04,101,169,131,383,815.88,14,Carrsville,Virginia,United States,North America,Southeast,Americas,Northern America,359,Wingtip Toys (Head Office),Wingtip Toys,Novelty Shop,Wingtip Toys (Bell Acres- PA),379,90526,Abhra Thakur,,Carton,Steel Gray,false,12,12,2691,Each,S,Halloween skull mask (Gray) S,383,Jai Shand,131,false,Jai,2013-01-28,28,28,January,Jan,1,2013,3,2013,2013-06-04,4,4,June,Jun,6,2013,8,2013,Hudson Onslow,101,true,Hudson
14,209,2013-08-21,79,L,2016-05-06,43,443,79,381,532.08,14,Carrsville,Virginia,United States,North America,Southeast,Americas,Northern America,359,Wingtip Toys (Head Office),Wingtip Toys,Novelty Shop,Wingtip Toys (Rockwall- TX),209,90500,Bhaagyalakshmi Muppavarapu,,Carton,Steel Gray,false,12,12,2691,Each,L,Halloween skull mask (Gray) L,381,Ethan Onslow,79,false,Ethan,2013-08-21,21,21,August,Aug,8,2013,10,2013,2016-05-06,6,6,May,May,5,2016,7,2016,Stella Rosenhain,43,false,Stella
14,278,2015-01-16,365,S,2015-09-23,121,789,127,239,462.04,14,Carrsville,Virginia,United States,North America,Southeast,Americas,Northern America,359,Wingtip Toys (Head Office),Wingtip Toys,Novelty Shop,Wingtip Toys (Glancy- MS),278,90294,Astrid Poisson,,Each,,false,14,1,4784,Each,,USB food flash drive - shrimp cocktail,239,Sophia Hinton,127,true,Sophia,2015-01-16,16,16,January,Jan,1,2015,3,2015,2015-09-23,23,23,September,Sep,9,2015,11,2015,Alica Fatnowna,121,false,Alica
15,369,2014-03-28,132,L,2015-11-11,24,14,88,475,249.29,15,Carrsville,Kentucky,United States,North America,Southeast,Americas,Northern America,50,Wingtip Toys (Head Office),Wingtip Toys,Novelty Shop,Wingtip Toys (Ovilla- TX),369,90683,Linda Ledezma,Northwind,Each,Black,false,14,1,42608,Each,1/12 scale,Ride on vintage American toy coupe (Black) 1/12 scale,475,Isabella Rupp,88,false,Isabella,2014-03-28,28,28,March,Mar,3,2014,5,2014,2015-11-11,11,11,November,Nov,11,2015,1,2016,Jai Shand,24,false,Jai
15,254,2016-07-19,621,M,2013-11-01,6,62,4,271,534.22,15,Carrsville,Kentucky,United States,North America,Southeast,Americas,Northern America,50,Wingtip Toys (Head Office),Wingtip Toys,Novelty Shop,Wingtip Toys (Stanardsville- VA),254,90739,Bryan Helms,,Each,Black,false,12,1,1944,Each,,Developer joke mug - fun was unexpected at this time (Black),271,Amy Trefl,4,true,Amy,2016-07-19,19,19,July,Jul,7,2016,9,2016,2013-11-01,1,1,November,Nov,11,2013,1,2014,Anthony Grosse,6,true,Anthony
15,262,2015-10-29,13,XL,2014-02-20,146,914,35,96,289.27,15,Carrsville,Kentucky,United States,North America,Southeast,Americas,Northern America,50,Wingtip Toys (Head Office),Wingtip Toys,Novelty Shop,Wingtip Toys (Vair- TX),262,90707,Ganesh Mukherjee,,Each,,false,12,1,4784,Each,L,Ogre battery-powered slippers (Green) L,96,Amy Trefl,35,true,Amy,2015-10-29,29,29,October,Oct,10,2015,12,2015,2014-02-20,20,20,February,Feb,2,2014,4,2014,Piper Koch,146,false,Piper
15,300,2013-07-27,51,X,2016-11-12,6,584,76,111,943.93,15,Carrsville,Kentucky,United States,North America,Southeast,Americas,Northern America,50,Wingtip Toys (Head Office),Wingtip Toys,Novelty Shop,Wingtip Toys (East Fultonham- OH),300,90032,Masa Buecek,,Each,Blue,false,12,1,3738,Each,XS,Superhero action jacket (Blue) XS,111,Lily Code,76,true,Lily,2013-07-27,27,27,July,Jul,7,2013,9,2013,2016-11-12,12,12,November,Nov,11,2016,1,2017,Anthony Grosse,6,true,Anthony
16,375,2015-08-25,372,S,2014-03-04,55,462,147,92,381.46,16,Carsins,Maryland,United States,North America,Mideast,Americas,Northern America,0,Wingtip Toys (Head Office),Wingtip Toys,Novelty Shop,Wingtip Toys (Molalla- OR),375,90761,Monika Valentova,,Each,Gray,false,12,1,4784,Each,L,Plush shark slippers (Gray) L,92,Piper Koch,147,false,Piper,2015-08-25,25,25,August,Aug,8,2015,10,2015,2014-03-04,4,4,March,Mar,3,2014,5,2014,Isabella Rupp,55,false,Isabella
16,248,2013-12-08,226,XL,2016-05-26,12,785,83,178,950.48,16,Carsins,Maryland,United States,North America,Mideast,Americas,Northern America,0,Wingtip Toys (Head Office),Wingtip Toys,Novelty Shop,Wingtip Toys (Coin- IA),248,90458,Premwadee Saowaluk,,Each,White,false,12,1,1944,Each,,Developer joke mug - understanding recursion requires understanding recursion (White),178,Amy Trefl,83,true,Amy,2013-12-08,8,8,December,Dec,12,2013,2,2014,2016-05-26,26,26,May,May,5,2016,7,2016,Sophia Hinton,12,true,Sophia
17,306,2013-04-14,619,S,2015-10-26,120,25,133,25,552.08,17,Carson,New Mexico,United States,North America,Southwest,Americas,Northern America,0,Wingtip Toys (Head Office),Wingtip Toys,Novelty Shop,Wingtip Toys (Silver Plume- CO),306,90797,Alain Pelland,,Each,,false,14,24,553,Each,48mmx75m,Black and orange handle with care despatch tape  48mmx75m,25,Isabella Rupp,133,false,Isabella,2013-04-14,14,14,April,Apr,4,2013,6,2013,2015-10-26,26,26,October,Oct,10,2015,12,2015,Stella Rosenhain,120,false,Stella
17,307,2016-10-26,73,S,2015-07-28,125,351,112,132,63.66,17,Carson,New Mexico,United States,North America,Southwest,Americas,Northern America,0,Wingtip Toys (Head Office),Wingtip Toys,Novelty Shop,Wingtip Toys (North Beach Haven- NJ),307,90311,Milica Stojkovic,,Carton,White,false,7,12,2691,Each,7XL,The Gu red shirt XML tag t-shirt (White) 7XL,132,Alica Fatnowna,112,false,Alica,2016-10-26,26,26,October,Oct,10,2016,12,2016,2015-07-28,28,28,July,Jul,7,2015,9,2015,Isabella Rupp,125,false,Isabella
17,273,2015-01-31,453,M,2014-11-15,210,515,48,471,983.85,17,Carson,New Mexico,United States,North America,Southwest,Americas,Northern America,0,Wingtip Toys (Head Office),Wingtip Toys,Novelty Shop,Wingtip Toys (San Jacinto- CA),273,90017,Slavko Pavlovic,Northwind,Each,Yellow,false,14,1,3738,Each,1/50 scale,RC toy sedan car with remote control (Yellow) 1/50 scale,471,Lily Code,48,true,Lily,2015-01-31,31,31,January,Jan,1,2015,3,2015,2014-11-15,15,15,November,Nov,11,2014,1,2015,Katie Darwin,210,false,Katie
17,216,2015-01-26,504,S,2013-08-21,31,815,36,464,506.81,17,Carson,New Mexico,United States,North America,Southwest,Americas,Northern America,0,Wingtip Toys (Head Office),Wingtip Toys,Novelty Shop,Wingtip Toys (Leathersville- GA),216,90402,Maurice English,Northwind,Each,Black,false,14,1,4485,Each,1/50 scale,RC vintage American toy coupe with remote control (Black) 1/50 scale,464,Taj Shand,36,true,Taj,2015-01-26,26,26,January,Jan,1,2015,3,2015,2013-08-21,21,21,August,Aug,8,2013,10,2013,Lily Code,31,true,Lily
17,227,2013-05-11,89,M,2013-08-16,120,72,70,488,272.52,17,Carson,New Mexico,United States,North America,Southwest,Americas,Northern America,0,Wingtip Toys (Head Office),Wingtip Toys,Novelty Shop,Wingtip Toys (Willow Valley- AZ),227,90041,Mee-Kyong Sin,Northwind,Each,Black,false,14,1,34385,Each,1/12 scale,Ride on toy sedan car (Black) 1/12 scale,488,Sophia Hinton,70,true,Sophia,2013-05-11,11,11,May,May,5,2013,7,2013,2013-08-16,16,16,August,Aug,8,2013,10,2013,Stella Rosenhain,120,false,Stella
18,379,2013-10-04,649,M,2016-01-23,46,106,142,229,403.39,18,Carson,California,United States,North America,Far West,Americas,Northern America,91714,Wingtip Toys (Head Office),Wingtip Toys,Novelty Shop,Wingtip Toys (Bell Acres- PA),379,90526,Abhra Thakur,Northwind,Each,Black,false,14,1,4485,Each,1/50 scale,RC vintage American toy coupe with remote control (Black) 1/50 scale,229,Isabella Rupp,142,false,Isabella,2013-10-04,4,4,October,Oct,10,2013,12,2013,2016-01-23,23,23,January,Jan,1,2016,3,2016,Anthony Grosse,46,true,Anthony
18,206,2015-05-10,465,S,2016-04-07,133,998,186,557,401.63,18,Carson,California,United States,North America,Far West,Americas,Northern America,91714,Wingtip Toys (Head Office),Wingtip Toys,Novelty Shop,Wingtip Toys (Bourbonnais- IL),206,90582,Miran Nikolic,,Each,White,false,12,1,1944,Each,,DBA joke mug - I will get you in order (White),557,Alica Fatnowna,186,false,Alica,2015-05-10,10,10,May,May,5,2015,7,2015,2016-04-07,7,7,April,Apr,4,2016,6,2016,Isabella Rupp,133,false,Isabella
18,340,2015-10-18,618,S,2015-06-22,195,849,9,203,310.4,18,Carson,California,United States,North America,Far West,Americas,Northern America,91714,Wingtip Toys (Head Office),Wingtip Toys,Novelty Shop,Wingtip Toys (Nuangola- PA),340,90156,Bich Banh,,Each,Black,false,12,1,1944,Each,,DBA joke mug - mind if I join you? (Black),203,Jack Potter,9,true,Jack,2015-10-18,18,18,October,Oct,10,2015,12,2015,2015-06-22,22,22,June,Jun,6,2015,8,2015,Hudson Onslow,195,true,Hudson
18,295,2016-05-25,107,S,2015-11-21,147,392,205,70,301.94,18,Carson,California,United States,North America,Far West,Americas,Northern America,91714,Wingtip Toys (Head Office),Wingtip Toys,Novelty Shop,Wingtip Toys (Pikeview- CO),295,90478,Sirirat Kongpaisarn,,Packet,,false,2,1,2392,Packet,,Pack of 12 action figures (variety),70,Hudson Hollinworth,205,true,Hudson,2016-05-25,25,25,May,May,5,2016,7,2016,2015-11-21,21,21,November,Nov,11,2015,1,2016,Piper Koch,147,false,Piper
19,347,2013-06-02,101,L,2016-05-29,48,565,164,189,936.72,19,Carson,Washington,United States,North America,Far West,Americas,Northern America,2279,Wingtip Toys (Head Office),Wingtip Toys,Novelty Shop,Wingtip Toys (Key Biscayne- FL),347,90085,Debraj Sanyal,,Each,Black,false,12,1,1944,Each,,Developer joke mug - Oct 31 = Dec 25 (Black),189,Ethan Onslow,164,false,Ethan,2013-06-02,2,2,June,Jun,6,2013,8,2013,2016-05-29,29,29,May,May,5,2016,7,2016,Lily Code,48,true,Lily
19,353,2013-08-04,83,L,2015-01-22,54,916,125,261,378.27,19,Carson,Washington,United States,North America,Far West,Americas,Northern America,2279,Wingtip Toys (Head Office),Wingtip Toys,Novelty Shop,Wingtip Toys (Shay- PA),353,90759,Noel Cartier,,Each,Black,false,12,1,1944,Each,,Developer joke mug - there are 10 types of people in the world (Black),261,Isabella Rupp,125,false,Isabella,2013-08-04,4,4,August,Aug,8,2013,10,2013,2015-01-22,22,22,January,Jan,1,2015,3,2015,Kayla Woodcock,54,true,Kayla
19,275,2015-11-08,471,S,2015-05-26,198,828,4,196,101.73,19,Carson,Washington,United States,North America,Far West,Americas,Northern America,2279,Wingtip Toys (Head Office),Wingtip Toys,Novelty Shop,Wingtip Toys (Bokeelia- FL),275,90757,Aile Aasmae,,Each,White,false,12,1,1944,Each,,DBA joke mug - I will get you in order (White),196,Amy Trefl,4,true,Amy,2015-11-08,8,8,November,Nov,11,2015,1,2016,2015-05-26,26,26,May,May,5,2015,7,2015,Sophia Hinton,198,true,Sophia
19,353,2016-04-23,538,M,2014-04-26,156,379,58,150,546.44,19,Carson,Washington,United States,North America,Far West,Americas,Northern America,2279,Wingtip Toys (Head Office),Wingtip Toys,Novelty Shop,Wingtip Toys (Shay- PA),353,90759,Noel Cartier,Northwind,Each,,false,14,1,34385,Each,1/12 scale,Ride on toy sedan car (Green) 1/12 scale,150,Lily Code,58,true,Lily,2016-04-23,23,23,April,Apr,4,2016,6,2016,2014-04-26,26,26,April,Apr,4,2014,6,2014,Hudson Onslow,156,true,Hudson
19,247,2013-07-26,290,S,2016-09-12,147,760,206,540,813.46,19,Carson,Washington,United States,North America,Far West,Americas,Northern America,2279,Wingtip Toys (Head Office),Wingtip Toys,Novelty Shop,Wingtip Toys (Saint Landry- LA),247,90033,Chetana Kamath,,Each,,false,14,1,4784,Each,,USB food flash drive - donut,540,Lily Code,206,true,Lily,2013-07-26,26,26,July,Jul,7,2013,9,2013,2016-09-12,12,12,September,Sep,9,2016,11,2016,Piper Koch,147,false,Piper
19,365,2013-01-09,88,S,2013-09-04,192,312,9,6,910.51,19,Carson,Washington,United States,North America,Far West,Americas,Northern America,2279,Wingtip Toys (Head Office),Wingtip Toys,Novelty Shop,Wingtip Toys (Tilleda- WI),365,90240,Zuzana Kuchtova,,Each,,false,14,1,13455,Each,325m,Air cushion film 200mmx200mm 325m,6,Jack Potter,9,true,Jack,2013-01-09,9,9,January,Jan,1,2013,3,2013,2013-09-04,4,4,September,Sep,9,2013,11,2013,Hudson Onslow,192,true,Hudson
19,296,2013-11-29,497,M,2016-09-08,144,928,27,547,369.74,19,Carson,Washington,United States,North America,Far West,Americas,Northern America,2279,Wingtip Toys (Head Office),Wingtip Toys,Novelty Shop,Wingtip Toys (Boalsburg- PA),296,90247,Claude Bonsaint,,Each,,false,14,1,4784,Each,,USB food flash drive - hamburger,547,Hudson Hollinworth,27,true,Hudson,2013-11-29,29,29,November,Nov,11,2013,1,2014,2016-09-08,8,8,September,Sep,9,2016,11,2016,Jack Potter,144,true,Jack
20,352,2013-07-26,609,XL,2016-02-07,149,651,178,23,478.46,20,Carson,North Dakota,United States,North America,Plains,Americas,Northern America,293,Wingtip Toys (Head Office),Wingtip Toys,Novelty Shop,Wingtip Toys (Huntingburg- IN),352,90434,Parveen Haldar,,Each,,false,14,24,553,Each,48mmx75m,Black and orange this way up despatch tape 48mmx75m,23,Piper Koch,178,false,Piper,2013-07-26,26,26,July,Jul,7,2013,9,2013,2016-02-07,7,7,February,Feb,2,2016,4,2016,Jack Potter,149,true,Jack
20,308,2013-05-05,409,S,2014-05-04,63,110,120,190,327.37,20,Carson,North Dakota,United States,North America,Plains,Americas,Northern America,293,Wingtip Toys (Head Office),Wingtip Toys,Novelty Shop,Wingtip Toys (Downingtown- PA),308,90133,Natalie Horackova,,Each,White,false,12,1,1944,Each,,Developer joke mug - Oct 31 = Dec 25 (White),190,Stella Rosenhain,120,false,Stella,2013-05-05,5,5,May,May,5,2013,7,2013,2014-05-04,4,4,May,May,5,2014,7,2014,Kayla Woodcock,63,true,Kayla
20,337,2015-06-06,817,M,2016-04-06,76,634,120,350,187.39,20,Carson,North Dakota,United States,North America,Plains,Americas,Northern America,293,Wingtip Toys (Head Office),Wingtip Toys,Novelty Shop,Wingtip Toys (Ferney- SD),337,90461,Teresa Bender,,Each,,false,14,10,3289,Each,10m,32 mm Double sided bubble wrap 10m,350,Stella Rosenhain,120,false,Stella,2015-06-06,6,6,June,Jun,6,2015,8,2015,2016-04-06,6,6,April,Apr,4,2016,6,2016,Lily Code,76,true,Lily
20,230,2016-08-23,717,S,2015-03-28,94,46,126,336,178.19,20,Carson,North Dakota,United States,North America,Plains,Americas,Northern America,293,Wingtip Toys (Head Office),Wingtip Toys,Novelty Shop,Wingtip Toys (Lilbourn- MO),230,90025,Fabio Pena,,Each,Red,false,14,1,35880,Each,1.5m,Bubblewrap dispenser (Red) 1.5m,336,Lily Code,126,true,Lily,2016-08-23,23,23,August,Aug,8,2016,10,2016,2015-03-28,28,28,March,Mar,3,2015,5,2015,Anthony Grosse,94,true,Anthony
20,255,2015-11-03,38,M,2014-03-21,159,636,29,332,787.11,20,Carson,North Dakota,United States,North America,Plains,Americas,Northern America,293,Wingtip Toys (Head Office),Wingtip Toys,Novelty Shop,Wingtip Toys (Corcovado- PR),255,90498,Harri Kask,,Each,,false,14,25,166,Each,279x254x217mm,Shipping carton (Brown) 279x254x217mm,332,Taj Shand,29,true,Taj,2015-11-03,3,3,November,Nov,11,2015,1,2016,2014-03-21,21,21,March,Mar,3,2014,5,2014,Ethan Onslow,159,false,Ethan
20,233,2014-02-21,568,L,2016-09-10,23,253,129,655,455.9,20,Carson,North Dakota,United States,North America,Plains,Americas,Northern America,293,Wingtip Toys (Head Office),Wingtip Toys,Novelty Shop,Wingtip Toys (Vamo- FL),233,90333,Bay Ly,,Each,,false,20,10,4784,Each,,Tape dispenser (Black),655,Taj Shand,129,true,Taj,2014-02-21,21,21,February,Feb,2,2014,4,2014,2016-09-10,10,10,September,Sep,9,2016,11,2016,Amy Trefl,23,true,Amy
